host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
17958831,Manhattan,Kips Bay,Entire home/apt,120,3,116,1.95,1,261
1921498,Manhattan,Washington Heights,Private room,59,9,26,0.44,3,109
18183144,Brooklyn,Flatbush,Private room,91,3,33,0.65,1,90
18189519,Queens,Bay Terrace,Entire home/apt,184,3,146,2.46,1,143
18198406,Brooklyn,Bedford-Stuyvesant,Private room,45,1,13,0.26,1,0
8410380,Manhattan,Gramercy,Private room,150,4,147,2.44,1,344
11976676,Manhattan,Harlem,Entire home/apt,139,3,24,0.49,1,0
17450462,Manhattan,Harlem,Private room,65,7,45,0.92,1,290
2033003,Manhattan,East Village,Private room,65,2,13,0.28,2,157
461269,Brooklyn,Prospect Heights,Private room,150,2,13,0.26,1,0
18212957,Queens,Astoria,Entire home/apt,115,2,5,0.08,1,0
4421323,Manhattan,Financial District,Entire home/apt,299,7,6,0.19,1,0
18219988,Brooklyn,Flatbush,Entire home/apt,80,2,103,1.7,1,0
2383619,Brooklyn,Carroll Gardens,Private room,80,21,88,1.5,1,364
18225315,Manhattan,Chelsea,Private room,135,1,14,0.27,1,0
6643482,Brooklyn,Prospect-Lefferts Gardens,Private room,80,2,122,2.07,1,227
17619450,Brooklyn,Flatbush,Private room,69,1,4,0.09,1,0
18212433,Manhattan,East Harlem,Private room,75,30,2,0.04,8,352
14273136,Brooklyn,Park Slope,Entire home/apt,94,10,26,0.52,1,0
18254730,Brooklyn,South Slope,Entire home/apt,192,4,6,0.14,1,8
18212433,Manhattan,East Harlem,Private room,50,21,3,0.3,8,350
18212433,Manhattan,East Harlem,Private room,58,21,2,0.04,8,331
4666670,Queens,Long Island City,Entire home/apt,120,6,25,0.42,4,346
6472334,Brooklyn,Williamsburg,Private room,69,2,11,0.18,2,0
2574452,Queens,Jackson Heights,Private room,50,4,2,0.03,1,0
18260128,Manhattan,Harlem,Entire home/apt,125,3,8,0.13,1,0
18260299,Brooklyn,Bushwick,Private room,50,30,14,0.23,6,88
18264329,Brooklyn,Sunset Park,Private room,85,3,47,0.81,1,299
11674837,Queens,Ridgewood,Private room,59,1,173,2.87,3,352
13347167,Manhattan,Upper East Side,Entire home/apt,130,30,3,0.08,29,308
3038687,Manhattan,Lower East Side,Entire home/apt,104,30,11,0.19,8,80
12306481,Queens,Sunnyside,Entire home/apt,95,30,8,0.16,3,332
18212433,Manhattan,Hell's Kitchen,Entire home/apt,199,5,40,0.68,8,43
5652395,Bronx,Concourse,Private room,105,1,3,0.14,2,365
3562322,Brooklyn,Bedford-Stuyvesant,Private room,34,6,81,1.35,3,92
14905237,Brooklyn,Flatbush,Entire home/apt,120,3,12,0.22,1,0
1279211,Bronx,Concourse Village,Entire home/apt,87,6,11,0.28,1,0
3552711,Queens,Queens Village,Entire home/apt,125,1,30,0.5,2,158
10262649,Brooklyn,Bushwick,Entire home/apt,170,2,41,0.69,2,0
18287550,Manhattan,Upper East Side,Entire home/apt,250,7,3,0.06,1,0
18289867,Manhattan,East Harlem,Private room,55,1,3,0.05,1,0
18297103,Queens,Sunnyside,Private room,80,1,57,0.97,1,253
12306481,Queens,Sunnyside,Entire home/apt,95,30,10,0.28,3,332
3325418,Manhattan,Morningside Heights,Private room,150,1,13,1.27,3,273
740032,Brooklyn,Windsor Terrace,Entire home/apt,140,5,28,0.6,1,192
3096525,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,3,117,1.96,1,242
6050632,Manhattan,Lower East Side,Entire home/apt,159,3,1,0.02,1,0
7245581,Manhattan,Chelsea,Entire home/apt,95,75,13,0.23,19,245
7503643,Brooklyn,Greenpoint,Entire home/apt,159,30,3,0.08,52,365
18343265,Brooklyn,Bushwick,Private room,65,4,18,0.3,1,0
17917168,Brooklyn,Sunset Park,Entire home/apt,100,1,26,2.52,1,0
3563235,Manhattan,East Village,Private room,85,5,12,0.2,1,0
534776,Brooklyn,Prospect Heights,Entire home/apt,175,2,25,0.43,1,2
18388112,Brooklyn,Carroll Gardens,Entire home/apt,175,3,4,0.07,1,0
16916853,Brooklyn,Sheepshead Bay,Entire home/apt,260,7,3,0.05,2,363
2052361,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,80,3,24,0.4,3,19
18397763,Brooklyn,Bedford-Stuyvesant,Private room,69,2,56,0.95,7,66
10263308,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,36,0.6,1,89
5909599,Queens,Ditmars Steinway,Private room,85,1,31,0.51,2,84
14945045,Brooklyn,Bay Ridge,Entire home/apt,95,3,2,0.03,1,0
2119276,Manhattan,Upper East Side,Entire home/apt,160,30,15,0.25,39,333
946672,Brooklyn,Kensington,Private room,49,2,6,0.1,1,0
17525930,Brooklyn,Williamsburg,Private room,65,1,35,0.88,1,0
2119276,Manhattan,Gramercy,Entire home/apt,150,30,2,0.03,39,331
1475015,Manhattan,Hell's Kitchen,Entire home/apt,115,30,3,0.06,52,342
681225,Queens,Rockaway Beach,Private room,113,2,36,0.74,1,365
1475015,Manhattan,Hell's Kitchen,Entire home/apt,110,30,10,0.18,52,323
7920086,Manhattan,East Harlem,Private room,75,11,14,0.23,3,0
15784,Manhattan,Midtown,Entire home/apt,250,5,2,0.04,1,0
18492106,Bronx,Wakefield,Private room,50,7,12,0.55,1,0
18495460,Brooklyn,Crown Heights,Entire home/apt,81,30,99,1.67,3,318
12327430,Manhattan,Hell's Kitchen,Private room,69,3,168,2.88,2,129
8182126,Brooklyn,Greenpoint,Private room,125,5,1,0.03,2,0
3344830,Brooklyn,Williamsburg,Private room,65,5,2,0.03,1,0
16098958,Manhattan,Upper East Side,Entire home/apt,175,30,2,0.06,96,281
18565670,Brooklyn,Midwood,Private room,49,2,26,0.54,1,362
8200795,Manhattan,Nolita,Entire home/apt,191,3,51,0.88,1,55
18567895,Manhattan,Hell's Kitchen,Entire home/apt,250,2,6,0.11,1,0
710916,Brooklyn,Crown Heights,Entire home/apt,216,1,233,3.89,1,295
18272570,Brooklyn,Williamsburg,Private room,119,2,43,0.72,1,0
13347167,Manhattan,Upper East Side,Entire home/apt,118,30,4,0.08,29,341
6913016,Manhattan,Midtown,Private room,95,3,67,1.65,1,355
5872286,Brooklyn,Greenpoint,Entire home/apt,110,3,34,0.57,1,12
17544112,Brooklyn,Bay Ridge,Entire home/apt,170,4,137,2.55,1,302
18594426,Manhattan,Upper East Side,Entire home/apt,99,3,9,0.15,1,0
16437254,Brooklyn,Bedford-Stuyvesant,Entire home/apt,172,30,9,0.16,21,342
6966831,Queens,Sunnyside,Private room,75,2,3,0.06,1,0
4578923,Brooklyn,Bedford-Stuyvesant,Private room,50,5,18,0.79,1,0
2702080,Brooklyn,Bedford-Stuyvesant,Private room,77,2,145,2.42,1,365
2076525,Brooklyn,Navy Yard,Entire home/apt,125,14,15,0.41,1,32
18681479,Queens,Sunnyside,Private room,75,2,111,1.89,1,348
9553177,Manhattan,Harlem,Entire home/apt,350,2,13,0.35,1,0
2120259,Brooklyn,Crown Heights,Private room,55,4,27,0.46,4,261
18693665,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,2,216,3.61,1,321
17051201,Brooklyn,Park Slope,Entire home/apt,545,2,6,0.12,3,227
7474069,Manhattan,Washington Heights,Private room,70,2,277,4.67,3,244
18726889,Brooklyn,Bushwick,Entire home/apt,150,4,2,0.03,1,0
2955491,Brooklyn,Bushwick,Private room,55,2,20,0.41,1,19
18030682,Brooklyn,Crown Heights,Entire home/apt,100,7,46,0.87,1,0
15817252,Brooklyn,Clinton Hill,Entire home/apt,100,5,7,0.12,1,0
2640773,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,2,116,2.18,1,226
18690148,Manhattan,Upper West Side,Entire home/apt,200,4,22,0.45,1,2
5771331,Manhattan,Greenwich Village,Entire home/apt,190,1,20,0.33,1,0
4765290,Brooklyn,Bedford-Stuyvesant,Private room,65,2,3,0.06,1,0
2461535,Brooklyn,Fort Greene,Entire home/apt,400,2,120,2.05,1,300
11371357,Brooklyn,Kensington,Entire home/apt,95,1,10,0.21,1,0
2267864,Manhattan,West Village,Entire home/apt,197,2,207,3.46,2,166
2673332,Brooklyn,Kensington,Entire home/apt,395,3,20,0.34,1,9
17696653,Brooklyn,Bedford-Stuyvesant,Private room,100,1,2,0.04,1,365
1010344,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,3,6,0.1,1,0
18646528,Brooklyn,Williamsburg,Entire home/apt,165,3,6,0.1,1,0
1176165,Brooklyn,Carroll Gardens,Entire home/apt,145,5,4,0.07,1,0
807340,Brooklyn,Brownsville,Entire home/apt,75,1,135,2.27,1,174
18138735,Manhattan,Gramercy,Entire home/apt,180,3,72,1.22,1,25
18836774,Manhattan,Upper East Side,Private room,73,4,48,0.8,5,153
18836774,Manhattan,Upper East Side,Private room,87,3,61,1.01,5,132
18836774,Manhattan,Upper East Side,Private room,74,3,60,1.0,5,169
5465947,Brooklyn,Prospect Heights,Private room,65,1,6,0.12,1,0
7644834,Manhattan,Greenwich Village,Entire home/apt,199,8,48,1.06,1,37
18866837,Brooklyn,Park Slope,Private room,65,60,2,0.03,1,0
3146957,Manhattan,Upper West Side,Entire home/apt,160,7,5,0.09,1,0
10972334,Brooklyn,Bushwick,Private room,175,1,6,0.1,2,0
2119276,Manhattan,East Village,Entire home/apt,195,30,7,0.14,39,331
6932160,Brooklyn,Crown Heights,Private room,99,5,27,0.7,1,365
188896,Brooklyn,Clinton Hill,Entire home/apt,175,1,121,2.03,2,171
7420906,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,3,10,0.28,1,66
1788746,Manhattan,Nolita,Private room,100,2,6,0.16,1,0
18929364,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,199,2,18,0.3,1,0
318729,Brooklyn,Bedford-Stuyvesant,Entire home/apt,199,3,118,2.12,1,23
15789646,Queens,Sunnyside,Entire home/apt,100,3,70,1.21,2,319
3007815,Queens,Astoria,Shared room,45,2,38,1.6,2,38
9784206,Manhattan,East Harlem,Private room,72,1,204,3.41,1,219
13042411,Manhattan,East Village,Entire home/apt,129,2,179,2.99,1,179
18970667,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,168,2.81,1,317
18393872,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85,7,2,0.03,1,0
5573250,Brooklyn,Kensington,Private room,70,1,2,0.03,1,0
18988423,Brooklyn,Williamsburg,Entire home/apt,100,2,5,0.09,1,0
1363910,Brooklyn,Williamsburg,Entire home/apt,160,3,1,0.02,1,0
19011946,Manhattan,Upper East Side,Entire home/apt,185,30,1,0.02,2,365
4830699,Brooklyn,Gowanus,Entire home/apt,162,1,9,0.23,1,0
19044620,Queens,Forest Hills,Private room,80,1,2,0.03,1,0
19046961,Brooklyn,Bedford-Stuyvesant,Private room,45,5,8,0.31,1,247
7503643,Brooklyn,Greenpoint,Entire home/apt,129,30,6,0.12,52,188
19067223,Brooklyn,Williamsburg,Private room,55,1,1,0.02,1,0
19072805,Brooklyn,Bushwick,Private room,68,5,12,0.26,1,14
7598755,Brooklyn,Williamsburg,Entire home/apt,120,2,1,0.02,1,0
5064699,Brooklyn,Bedford-Stuyvesant,Private room,55,2,41,1.09,2,0
19107278,Brooklyn,Bushwick,Private room,50,5,2,0.03,2,0
19111611,Brooklyn,Navy Yard,Entire home/apt,150,1,7,0.12,1,0
10675384,Brooklyn,Williamsburg,Entire home/apt,140,30,21,0.38,1,252
17770287,Manhattan,Midtown,Entire home/apt,136,30,9,0.17,14,220
2523466,Manhattan,Hell's Kitchen,Private room,125,3,133,2.25,1,9
18836774,Manhattan,Upper East Side,Private room,82,3,56,0.94,5,138
10577253,Manhattan,Harlem,Entire home/apt,150,1,3,0.05,1,0
19131844,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,8,17,0.42,1,0
19133023,Brooklyn,Bedford-Stuyvesant,Entire home/apt,117,5,105,1.77,1,6
18836774,Manhattan,Upper East Side,Private room,71,3,55,1.03,5,156
9859391,Manhattan,Chelsea,Entire home/apt,390,3,10,0.17,1,9
19143974,Staten Island,St. George,Private room,58,3,93,2.1,1,279
9535767,Queens,Woodside,Private room,50,5,3,0.05,1,0
2203817,Brooklyn,Park Slope,Entire home/apt,150,5,10,0.17,1,0
15805343,Brooklyn,Williamsburg,Private room,150,1,9,0.19,1,0
522065,Manhattan,East Harlem,Private room,80,7,47,0.8,2,121
10094431,Brooklyn,Williamsburg,Private room,115,1,78,1.31,1,8
1475015,Manhattan,Upper East Side,Entire home/apt,95,30,10,0.22,52,336
15270760,Brooklyn,Bedford-Stuyvesant,Private room,85,2,1,0.05,1,0
14961638,Brooklyn,Bedford-Stuyvesant,Entire home/apt,180,3,72,1.31,1,291
9928037,Manhattan,Murray Hill,Entire home/apt,149,3,8,0.17,1,0
19233588,Manhattan,Tribeca,Entire home/apt,200,7,16,0.34,1,0
17465563,Manhattan,Gramercy,Private room,69,2,177,2.98,1,285
19240279,Manhattan,Morningside Heights,Private room,85,5,25,0.44,1,198
19242857,Brooklyn,Crown Heights,Entire home/apt,117,1,82,1.39,1,280
18270150,Manhattan,West Village,Entire home/apt,219,1,68,1.15,1,122
19250606,Queens,Astoria,Entire home/apt,100,2,141,2.43,1,216
10491406,Brooklyn,Prospect Heights,Entire home/apt,320,3,39,0.71,1,242
9864136,Manhattan,Kips Bay,Private room,95,30,54,0.91,26,335
12720552,Brooklyn,Bushwick,Private room,110,1,16,0.32,5,345
19272788,Manhattan,Harlem,Entire home/apt,105,24,2,0.04,1,60
3022504,Brooklyn,Williamsburg,Entire home/apt,134,4,46,0.89,1,32
5242693,Brooklyn,Flatbush,Private room,45,10,9,0.26,1,90
5160726,Manhattan,Kips Bay,Entire home/apt,200,13,3,0.05,1,166
5086937,Manhattan,Hell's Kitchen,Private room,110,2,79,1.33,1,80
17479416,Manhattan,East Harlem,Entire home/apt,150,3,72,1.23,2,283
16351647,Brooklyn,Bushwick,Entire home/apt,149,2,234,3.9,1,255
3231109,Manhattan,Morningside Heights,Private room,85,2,52,0.91,2,329
4951037,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,7,5,0.09,1,0
18953786,Queens,Astoria,Entire home/apt,170,3,116,1.96,2,355
3086826,Bronx,Mount Hope,Private room,40,3,59,1.0,1,343
19331457,Manhattan,Upper East Side,Private room,95,1,389,6.51,2,254
7665324,Manhattan,Lower East Side,Private room,95,1,64,1.12,2,266
15765273,Manhattan,Midtown,Private room,350,1,9,0.2,1,0
19356930,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,3,173,2.97,1,297
2274845,Brooklyn,Prospect Heights,Entire home/apt,120,2,21,0.51,1,13
19359650,Manhattan,Midtown,Private room,130,3,10,0.38,1,0
23193,Brooklyn,Bedford-Stuyvesant,Private room,40,1,8,0.16,4,335
19382874,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,3,135,2.27,2,206
5785240,Manhattan,Harlem,Entire home/apt,120,3,80,1.37,1,245
6739436,Brooklyn,Bushwick,Entire home/apt,90,1,40,0.68,1,0
18880856,Brooklyn,Bedford-Stuyvesant,Private room,120,2,82,1.6,1,328
16065171,Manhattan,Harlem,Shared room,115,1,16,0.27,1,365
7196556,Manhattan,Chelsea,Entire home/apt,150,2,1,0.02,1,0
5003239,Manhattan,Greenwich Village,Private room,170,1,20,0.4,1,364
3363799,Brooklyn,Williamsburg,Entire home/apt,124,5,85,1.45,1,238
3716641,Manhattan,Upper West Side,Entire home/apt,104,30,16,0.28,8,101
3716641,Manhattan,Upper West Side,Entire home/apt,99,30,14,0.24,8,135
16437254,Brooklyn,Fort Greene,Entire home/apt,158,30,5,0.1,21,278
18609156,Brooklyn,Greenpoint,Entire home/apt,115,1,2,0.03,1,0
17292935,Bronx,Mott Haven,Private room,55,1,276,4.63,2,19
1317384,Manhattan,Harlem,Private room,72,3,154,2.72,2,153
2119276,Manhattan,West Village,Entire home/apt,170,30,12,0.22,39,252
3028267,Brooklyn,Clinton Hill,Entire home/apt,150,7,15,0.27,1,280
5810195,Manhattan,Inwood,Private room,39,1,13,1.18,2,233
7508547,Queens,Ridgewood,Private room,49,2,77,1.53,1,1
3250450,Queens,Woodside,Private room,39,30,9,0.16,18,318
2331719,Manhattan,East Village,Entire home/apt,200,3,78,1.33,1,336
700913,Brooklyn,Williamsburg,Entire home/apt,185,30,12,0.2,1,0
19106718,Manhattan,West Village,Entire home/apt,200,4,17,0.29,1,35
2538522,Brooklyn,Boerum Hill,Private room,110,3,1,0.02,1,0
19510462,Brooklyn,Park Slope,Entire home/apt,275,3,4,0.07,1,0
6642777,Brooklyn,Williamsburg,Private room,105,1,372,6.23,2,59
7558452,Manhattan,East Village,Entire home/apt,260,1,299,5.04,2,232
3245596,Brooklyn,Williamsburg,Entire home/apt,175,25,4,0.07,1,0
7453027,Brooklyn,Canarsie,Entire home/apt,90,3,96,1.66,1,295
810266,Brooklyn,Williamsburg,Entire home/apt,125,21,1,0.02,1,0
10162529,Queens,St. Albans,Entire home/apt,239,3,11,0.45,2,355
12090062,Manhattan,Chelsea,Entire home/apt,195,2,31,0.52,1,10
19533769,Bronx,Mott Haven,Private room,53,1,321,5.46,1,44
16677444,Manhattan,Hell's Kitchen,Private room,99,1,147,2.84,1,4
19550968,Manhattan,Battery Park City,Entire home/apt,130,60,4,0.07,1,13
19569660,Manhattan,Battery Park City,Entire home/apt,325,30,9,0.16,1,0
19569725,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,2,252,4.37,1,35
7848968,Brooklyn,Prospect Heights,Private room,85,2,206,3.5,2,3
265278,Manhattan,Harlem,Private room,68,3,164,2.85,1,87
19569282,Queens,Astoria,Private room,45,14,1,0.02,1,0
1475015,Manhattan,Hell's Kitchen,Entire home/apt,87,30,6,0.11,52,365
19524858,Brooklyn,Prospect-Lefferts Gardens,Private room,89,1,52,1.44,1,188
10603767,Brooklyn,Bushwick,Entire home/apt,150,3,203,3.42,1,308
3997854,Manhattan,Flatiron District,Entire home/apt,124,30,10,0.17,1,0
19597910,Queens,Forest Hills,Private room,125,2,128,2.17,3,332
19597910,Queens,Forest Hills,Private room,145,2,75,1.27,3,358
23633,Brooklyn,Bushwick,Private room,75,2,2,0.04,2,0
1475015,Manhattan,Murray Hill,Entire home/apt,87,30,7,0.12,52,340
6615826,Queens,Sunnyside,Private room,50,5,6,1.41,1,54
2119276,Manhattan,Hell's Kitchen,Entire home/apt,150,30,11,0.2,39,313
19633755,Manhattan,Upper West Side,Private room,95,30,2,0.04,1,365
2119276,Manhattan,Murray Hill,Entire home/apt,200,30,7,0.14,39,188
3856533,Manhattan,Harlem,Entire home/apt,120,1,23,0.45,1,0
9784802,Manhattan,Upper West Side,Entire home/apt,325,3,70,1.19,1,71
19644902,Manhattan,Greenwich Village,Entire home/apt,165,2,2,0.04,1,0
16098958,Manhattan,Upper West Side,Entire home/apt,140,30,4,0.09,96,342
20169857,Brooklyn,Bedford-Stuyvesant,Private room,33,1,52,0.87,2,255
14908547,Manhattan,Lower East Side,Entire home/apt,169,4,7,0.14,1,0
7018154,Manhattan,Gramercy,Entire home/apt,190,5,5,0.08,1,0
3250450,Queens,Astoria,Private room,39,30,9,0.19,18,237
15733420,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,4,138,2.66,2,322
19691070,Queens,Long Island City,Private room,79,1,39,0.83,1,297
19693124,Manhattan,Harlem,Entire home/apt,125,1,10,0.17,1,297
1484799,Manhattan,West Village,Entire home/apt,349,4,10,0.17,1,0
19708200,Brooklyn,Canarsie,Private room,40,3,41,0.7,3,278
4928083,Brooklyn,Crown Heights,Entire home/apt,76,5,14,0.28,1,0
19239110,Brooklyn,Bushwick,Private room,45,30,25,0.53,1,197
18982191,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,3,2,0.06,1,0
18094896,Manhattan,West Village,Entire home/apt,265,4,21,0.36,1,334
15192022,Brooklyn,Sunset Park,Shared room,65,2,7,0.12,1,0
2141246,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,3,2,0.05,1,0
3284613,Manhattan,Greenwich Village,Private room,115,25,70,1.27,1,31
19708200,Brooklyn,Canarsie,Private room,45,3,23,0.39,3,327
3339701,Queens,Ditmars Steinway,Private room,50,1,164,2.78,4,308
18397763,Brooklyn,Bedford-Stuyvesant,Private room,72,2,36,0.61,7,71
3339701,Queens,Ditmars Steinway,Private room,50,1,207,3.48,4,311
18397763,Brooklyn,Bedford-Stuyvesant,Private room,57,2,43,0.72,7,58
19758346,Manhattan,West Village,Entire home/apt,225,3,5,0.08,1,0
19758179,Queens,East Elmhurst,Entire home/apt,120,3,102,1.73,1,300
177233,Manhattan,Upper West Side,Entire home/apt,249,2,80,1.35,1,58
107340,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,225,4,3,0.05,1,0
9332835,Bronx,Fieldston,Entire home/apt,95,14,3,0.13,1,0
19783353,Brooklyn,Williamsburg,Entire home/apt,90,4,17,0.29,1,4
1459837,Brooklyn,Bedford-Stuyvesant,Entire home/apt,101,10,16,0.29,1,0
1482208,Brooklyn,Williamsburg,Entire home/apt,246,2,25,0.54,2,0
10366196,Brooklyn,Williamsburg,Entire home/apt,120,5,18,0.32,1,188
19785817,Brooklyn,Downtown Brooklyn,Entire home/apt,150,3,68,1.35,1,88
9708374,Brooklyn,Bay Ridge,Entire home/apt,119,1,1,0.02,1,0
18286622,Manhattan,Lower East Side,Entire home/apt,150,1,8,0.13,1,0
2222500,Manhattan,Upper East Side,Private room,80,5,18,0.3,2,118
1277222,Brooklyn,Sheepshead Bay,Entire home/apt,189,2,13,0.27,1,0
12971995,Brooklyn,Bedford-Stuyvesant,Private room,90,3,39,0.67,1,0
11495251,Manhattan,West Village,Entire home/apt,200,5,1,0.02,1,0
19839188,Manhattan,Harlem,Entire home/apt,120,25,6,0.11,1,225
5369757,Manhattan,SoHo,Private room,149,1,55,0.94,1,354
1475015,Manhattan,Upper East Side,Entire home/apt,130,30,2,0.04,52,365
5175407,Brooklyn,Bushwick,Private room,35,10,20,0.34,1,0
19349568,Brooklyn,Flatlands,Entire home/apt,139,3,108,1.83,1,353
3424306,Brooklyn,Crown Heights,Entire home/apt,100,2,11,0.24,1,0
19860559,Manhattan,Upper West Side,Private room,65,30,12,0.21,1,336
1582736,Manhattan,Greenwich Village,Entire home/apt,200,5,7,0.18,1,0
4940167,Manhattan,Gramercy,Entire home/apt,99,4,26,0.49,1,0
14902860,Brooklyn,Bedford-Stuyvesant,Entire home/apt,115,2,59,1.02,5,337
19866189,Queens,Arverne,Private room,149,1,91,1.53,5,358
12615927,Brooklyn,Sunset Park,Entire home/apt,135,3,15,0.32,1,10
3861404,Brooklyn,Prospect-Lefferts Gardens,Private room,150,5,11,0.23,2,0
19902271,Manhattan,Washington Heights,Private room,105,3,104,1.79,1,288
5174082,Brooklyn,Columbia St,Entire home/apt,75,8,1,0.02,1,0
7782769,Manhattan,West Village,Entire home/apt,175,3,45,1.05,1,0
1812825,Brooklyn,Bedford-Stuyvesant,Entire home/apt,135,3,8,0.14,1,0
13644183,Brooklyn,Greenpoint,Private room,97,5,3,0.06,1,0
14733148,Manhattan,Hell's Kitchen,Entire home/apt,860,4,39,0.67,1,365
19961114,Manhattan,Upper West Side,Entire home/apt,98,3,233,3.97,1,33
1475015,Manhattan,Upper West Side,Entire home/apt,87,30,5,0.1,52,365
17770287,Manhattan,Midtown,Entire home/apt,150,30,13,0.23,14,331
18260299,Brooklyn,Bushwick,Private room,50,4,3,0.06,6,79
16098958,Manhattan,Upper West Side,Entire home/apt,185,30,2,0.13,96,310
47459,Manhattan,Lower East Side,Entire home/apt,225,2,16,0.28,1,0
14902860,Brooklyn,Bedford-Stuyvesant,Entire home/apt,151,5,51,0.87,5,318
2718526,Brooklyn,Greenpoint,Entire home/apt,75,1,42,0.72,1,10
4089400,Brooklyn,Bushwick,Entire home/apt,150,2,254,4.33,1,294
19986984,Manhattan,East Village,Entire home/apt,145,4,17,0.29,1,0
736815,Manhattan,East Village,Entire home/apt,250,4,28,0.49,1,4
19993822,Queens,Elmhurst,Private room,170,1,4,0.07,1,90
16765013,Brooklyn,Clinton Hill,Entire home/apt,145,5,53,0.9,1,14
4564600,Manhattan,East Village,Entire home/apt,200,6,19,0.32,1,0
20022909,Brooklyn,Crown Heights,Private room,50,1,5,0.09,1,0
20033436,Manhattan,Upper West Side,Private room,250,1,6,0.1,1,365
4084075,Manhattan,Murray Hill,Entire home/apt,229,2,21,0.36,1,0
18051112,Manhattan,East Harlem,Entire home/apt,129,2,12,0.2,1,0
16098958,Manhattan,Upper West Side,Entire home/apt,168,30,4,0.16,96,283
194994,Manhattan,Harlem,Private room,80,4,27,0.46,1,196
12556197,Brooklyn,Crown Heights,Entire home/apt,104,5,45,0.77,2,159
20084270,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,100,2,7,0.12,1,0
16715941,Manhattan,East Harlem,Private room,95,1,297,5.03,2,127
4680747,Queens,Flushing,Private room,95,2,2,0.06,1,267
176285,Brooklyn,Prospect Heights,Entire home/apt,200,7,2,0.03,1,0
8834412,Bronx,Longwood,Private room,100,3,2,0.22,2,207
20116872,Manhattan,Upper West Side,Entire home/apt,195,1,401,6.76,1,178
